"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"08/17/2023","AQS","020200018","1","0.3","ppm","3","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"08/18/2023","AQS","020200018","1","0.3","ppm","3","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"08/19/2023","AQS","020200018","1","0.3","ppm","3","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"08/20/2023","AQS","020200018","1","0.3","ppm","3","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"08/21/2023","AQS","020200018","1","0.4","ppm","5","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"08/22/2023","AQS","020200018","1","0.4","ppm","5","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"08/23/2023","AQS","020200018","1","0.4","ppm","5","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"08/24/2023","AQS","020200018","1","0.3","ppm","3","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"08/25/2023","AQS","020200018","1","0.2","ppm","2","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"08/26/2023","AQS","020200018","1","0.2","ppm","2","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"08/27/2023","AQS","020200018","1","0.2","ppm","2","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"08/28/2023","AQS","020200018","1","0.2","ppm","2","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"08/29/2023","AQS","020200018","1","0.4","ppm","5","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"08/30/2023","AQS","020200018","1","0.3","ppm","3","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"08/31/2023","AQS","020200018","1","0.2","ppm","2","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"09/01/2023","AQS","020200018","1","0.2","ppm","2","GARDEN/TRINITY CHRISTIAN CHURCH","18","75.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"09/02/2023","AQS","020200018","1","0.2","ppm","2","GARDEN/TRINITY CHRISTIAN CHURCH","21","88.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"09/03/2023","AQS","020200018","1","0.2","ppm","2","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"09/04/2023","AQS","020200018","1","0.3","ppm","3","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"09/05/2023","AQS","020200018","1","0.5","ppm","6","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"09/06/2023","AQS","020200018","1","0.2","ppm","2","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"09/07/2023","AQS","020200018","1","0.4","ppm","5","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"09/08/2023","AQS","020200018","1","0.4","ppm","5","GARDEN/TRINITY CHRISTIAN CHURCH","4","17.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"09/11/2023","AQS","020200018","1","0.3","ppm","3","GARDEN/TRINITY CHRISTIAN CHURCH","5","21.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"09/12/2023","AQS","020200018","1","0.5","ppm","6","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"09/13/2023","AQS","020200018","1","0.3","ppm","3","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"09/14/2023","AQS","020200018","1","0.2","ppm","2","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"09/15/2023","AQS","020200018","1","0.3","ppm","3","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"09/16/2023","AQS","020200018","1","0.2","ppm","2","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"09/17/2023","AQS","020200018","1","0.2","ppm","2","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"09/18/2023","AQS","020200018","1","0.4","ppm","5","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"09/19/2023","AQS","020200018","1","0.6","ppm","7","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"09/20/2023","AQS","020200018","1","0.5","ppm","6","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"09/21/2023","AQS","020200018","1","0.3","ppm","3","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"09/22/2023","AQS","020200018","1","0.4","ppm","5","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"09/23/2023","AQS","020200018","1","0.5","ppm","6","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"09/24/2023","AQS","020200018","1","0.6","ppm","7","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"09/25/2023","AQS","020200018","1","0.6","ppm","7","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"09/26/2023","AQS","020200018","1","0.7","ppm","8","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"09/27/2023","AQS","020200018","1","0.5","ppm","6","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"09/28/2023","AQS","020200018","1","0.6","ppm","7","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"09/29/2023","AQS","020200018","1","0.7","ppm","8","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"09/30/2023","AQS","020200018","1","0.7","ppm","8","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"10/01/2023","AQS","020200018","1","0.5","ppm","6","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"10/02/2023","AQS","020200018","1","0.3","ppm","3","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"10/03/2023","AQS","020200018","1","0.8","ppm","9","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"10/04/2023","AQS","020200018","1","0.8","ppm","9","GARDEN/TRINITY CHRISTIAN CHURCH","12","50.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"10/05/2023","AQS","020200018","1","0.3","ppm","3","GARDEN/TRINITY CHRISTIAN CHURCH","2","8.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"10/06/2023","AQS","020200018","1","0.4","ppm","5","GARDEN/TRINITY CHRISTIAN CHURCH","18","75.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"10/07/2023","AQS","020200018","1","0.3","ppm","3","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"10/08/2023","AQS","020200018","1","0.2","ppm","2","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"10/09/2023","AQS","020200018","1","0.2","ppm","2","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"10/10/2023","AQS","020200018","1","0.2","ppm","2","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"10/11/2023","AQS","020200018","1","0.2","ppm","2","GARDEN/TRINITY CHRISTIAN CHURCH","12","50.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"10/13/2023","AQS","020200018","1","0.2","ppm","2","GARDEN/TRINITY CHRISTIAN CHURCH","6","25.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"10/14/2023","AQS","020200018","1","0.3","ppm","3","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"10/15/2023","AQS","020200018","1","0.5","ppm","6","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"10/16/2023","AQS","020200018","1","0.8","ppm","9","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"10/17/2023","AQS","020200018","1","1.1","ppm","13","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"10/18/2023","AQS","020200018","1","0.8","ppm","9","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"10/19/2023","AQS","020200018","1","0.4","ppm","5","GARDEN/TRINITY CHRISTIAN CHURCH","10","42.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"10/21/2023","AQS","020200018","1","0.6","ppm","7","GARDEN/TRINITY CHRISTIAN CHURCH","13","54.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"10/22/2023","AQS","020200018","1","0.7","ppm","8","GARDEN/TRINITY CHRISTIAN CHURCH","16","67.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"10/23/2023","AQS","020200018","1","0.8","ppm","9","GARDEN/TRINITY CHRISTIAN CHURCH","16","67.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"10/24/2023","AQS","020200018","1","1.1","ppm","13","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"10/25/2023","AQS","020200018","1","1.1","ppm","13","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"10/26/2023","AQS","020200018","1","1.2","ppm","14","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"10/27/2023","AQS","020200018","1","1.3","ppm","15","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"10/28/2023","AQS","020200018","1","1.3","ppm","15","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"10/29/2023","AQS","020200018","1","0.7","ppm","8","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"10/30/2023","AQS","020200018","1","1","ppm","11","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"10/31/2023","AQS","020200018","1","1.2","ppm","14","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"11/01/2023","AQS","020200018","1","0.5","ppm","6","GARDEN/TRINITY CHRISTIAN CHURCH","17","71.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"11/02/2023","AQS","020200018","1","0.7","ppm","8","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"11/03/2023","AQS","020200018","1","1.1","ppm","13","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"11/04/2023","AQS","020200018","1","0.2","ppm","2","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"11/05/2023","AQS","020200018","1","0.3","ppm","3","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"11/06/2023","AQS","020200018","1","0.3","ppm","3","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"11/07/2023","AQS","020200018","1","0.7","ppm","8","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"11/08/2023","AQS","020200018","1","0.4","ppm","5","GARDEN/TRINITY CHRISTIAN CHURCH","17","71.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"11/09/2023","AQS","020200018","1","0.4","ppm","5","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"11/10/2023","AQS","020200018","1","0.4","ppm","5","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"11/11/2023","AQS","020200018","1","0.6","ppm","7","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"11/12/2023","AQS","020200018","1","1.3","ppm","15","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"11/13/2023","AQS","020200018","1","1.1","ppm","13","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"11/14/2023","AQS","020200018","1","1.6","ppm","18","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"11/15/2023","AQS","020200018","1","0.5","ppm","6","GARDEN/TRINITY CHRISTIAN CHURCH","17","71.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"11/16/2023","AQS","020200018","1","0.3","ppm","3","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"11/17/2023","AQS","020200018","1","0.2","ppm","2","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"11/18/2023","AQS","020200018","1","1","ppm","11","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"11/19/2023","AQS","020200018","1","0.5","ppm","6","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"11/20/2023","AQS","020200018","1","1","ppm","11","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"11/21/2023","AQS","020200018","1","1.5","ppm","17","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"11/22/2023","AQS","020200018","1","0.8","ppm","9","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"11/23/2023","AQS","020200018","1","0.6","ppm","7","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"11/24/2023","AQS","020200018","1","0.8","ppm","9","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"11/25/2023","AQS","020200018","1","1.1","ppm","13","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"11/26/2023","AQS","020200018","1","0.6","ppm","7","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"11/27/2023","AQS","020200018","1","0.3","ppm","3","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"11/28/2023","AQS","020200018","1","0.5","ppm","6","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"11/29/2023","AQS","020200018","1","0.5","ppm","6","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"11/30/2023","AQS","020200018","1","0.8","ppm","9","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"12/01/2023","AQS","020200018","1","1.3","ppm","15","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"12/02/2023","AQS","020200018","1","1.3","ppm","15","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"12/03/2023","AQS","020200018","1","1.3","ppm","15","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"12/04/2023","AQS","020200018","1","1.2","ppm","14","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"12/05/2023","AQS","020200018","1","0.5","ppm","6","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"12/06/2023","AQS","020200018","1","0.9","ppm","10","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"12/07/2023","AQS","020200018","1","1","ppm","11","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"12/08/2023","AQS","020200018","1","1.2","ppm","14","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"12/09/2023","AQS","020200018","1","1.4","ppm","16","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"12/10/2023","AQS","020200018","1","0.2","ppm","2","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"12/11/2023","AQS","020200018","1","0.7","ppm","8","GARDEN/TRINITY CHRISTIAN CHURCH","17","71.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"12/12/2023","AQS","020200018","1","0.8","ppm","9","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"12/13/2023","AQS","020200018","1","0.5","ppm","6","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"12/14/2023","AQS","020200018","1","1.5","ppm","17","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"12/15/2023","AQS","020200018","1","1.5","ppm","17","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"12/16/2023","AQS","020200018","1","0.4","ppm","5","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"12/17/2023","AQS","020200018","1","0.3","ppm","3","GARDEN/TRINITY CHRISTIAN CHURCH","24","100.0000","42101","Carbon monoxide","554","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
